OBJECTID,BOARD,CATEGORY,NAME,NUM,STREET,PHONE,FULL_BOARD,CATEGORY_FR,BOARD_FR,NAME_FR,FULL_BOARD_FR,GlobalID,LONGITUDE,LATITUDE
5180,Private,Education Centre,UCMAS Abacus & Mental Math School,1303-605,Longfields Dr,,Private,Centre d'éducation,Privée,,Privée,{1E4490D5-FA37-44EC-8D6A-4E4E1188E821},-75.7450555317263,45.284854725511494
5181,Private,Education Centre,Beaverbrook Math Academy,1002,Beaverbrook Road,+1-613-435-6284,Private,Centre d'éducation,Privée,,Privée,{2B57746C-33FF-435B-9FC7-1E832F83C3B0},-75.90089050075444,45.32891460028336
5182,Private,Tutoring Service,Kumon Math and Reading Centre of Kanata - North,1023,Teron Road,+16132700440,Private,Service de tutorat,Privée,,Privée,{A94CA87B-66A0-478C-B7F1-F096C0298CD0},-75.90023239587562,45.33044284537396
5183,Private,Education Centre,March Montessori School,1030,Cameron Harvey Drive,+16135929244,Private,Centre d'éducation,Privée,,Privée,{4890A1A3-734D-4163-B426-6C7D539B194B},-75.9553502009992,45.37693859420854
5184,Private,Music School,Kanata Music Centre,121-105,Schneider Road,+16135192552,Private,École de musique,Privée,,Privée,{0BEDEA13-F9EC-4C96-AA9F-87D5747FDAAD},-75.90300422853315,45.34105143811271
5185,Private,Language School,Franco Langues,105,Schneider Road,+16132621822,Private,École de langues,Privée,,Privée,{BB6F90A9-0FCF-402B-8BBB-A8A7028DC098},-75.90324431676754,45.34068794599467
5186,Private,Dance School,Step by Step School of Dance,1120,Morrison Drive,+16135962922,Private,École de danse,Privée,,Privée,{C6D98A66-494F-4F84-B935-731497CB8F33},-75.79599199990085,45.34570219979874
5187,Private,Dance School,Denise Smith Dance Studio,1140,Tighe Street,+16136924653,Private,École de danse,Privée,,Privée,{AAF11629-9F68-43BC-BF3E-A7F6C0B58104},-75.68360560457289,45.2252767478222
5188,Private,Dance School,Universe DanceArt,484,Hazeldean Rd,+16137000743,Private,École de danse,Privée,,Privée,{FFAA02C6-8D9C-478E-8E70-CC657938E2EF},-75.89009692551045,45.295898800581206
5189,Private,Elementary/Secondary,Astolot Education Centre,2211,prom. Thurston Drive,(613) 260-5996,Private,Élémentaire/Secondaire,Privée,Centre d'éducation Astolot ,Privée,{EAB96B9A-4A11-496D-A54F-2DC38607A2AB},-75.61958327165334,45.38099949975849
5190,Private,Music School,Music for Young Children,1240,Teron Road,+18005611692,Private,École de musique,Privée,,Privée,{C75A1152-6E27-4A73-AAEF-B6152BC030AA},-75.90437001002313,45.33667986318595
5191,Private,Training Centre,YOW Canada Inc.,1306,Algoma Road,+18666882845,Private,Centre de formation,Privée,,Privée,{4F5937E9-D357-4DF1-B49B-D444712571C6},-75.61723464071608,45.416885076063046
5192,Private,Driving School,Crossroads Truck & Career Academy,1392,Cyrville Road,+18665291113,Private,École de conduite,Privée,,Privée,{D1AD4E83-E4F4-4B66-8D55-4509B03EB81B},-75.62182212307303,45.42042558156506
5193,OCDSB,Transition Program,Storefront School,1400,St-Laurent Boulevard,+1-613-749-9550,Ottawa-Carleton District School Board,Programme de transition,OCDSB,,Ottawa-Carleton District School Board,{A3464F31-5E59-40CA-B999-48D4DE1DD69E},-75.64140369755263,45.4205252809984
5194,Private,Religion School,Ottawa Torah Institute,1400,Coldrey Avenue,+1-613-244-9119,Private,École de religion,Privée,École secondaire Ottawa Torah Institute,Privée,{E41C696A-A83F-40DD-BFAF-8FF994B27149},-75.73901520046707,45.38046090006363
5195,Private,Language School,Fast Forward French,150,Terence Matthews Crescent,+16135994226,Private,École de langues,Privée,,Privée,{A2F15820-D68F-4F09-94A4-2BDF6EA17BA2},-75.8734567146471,45.28749990621778
5196,Private,Language School,Academie De Formation Linguistique,1505,Laperriere Avenue,+16137226539,Private,École de langues,Privée,,Privée,{206B86A8-0BB7-4CC5-B7B9-E8D3438B6BCC},-75.74276020052976,45.37801399980134
5198,Private,Elementary/Secondary,Peak Centre Academy,340,"prom. Terry Fox Dr Unit 100, ",613-737-7325,Private,Élémentaire/Secondaire,Privée,Académie de Peak Centre,Privée,{D97A4E7C-FE2B-478F-84A2-28CF07AEAC25},-75.91487580727089,45.35297534292904
5199,Private,Health and Safety Tr,TheFirstAidGuy.ca,1580,Merivale Road,+16132252727,Private,Formation en santé et sécurité,Privée,,Privée,{7090F4D9-931F-40ED-8CD4-9E72F0CA6418},-75.734479069405,45.351180995109026
5201,Private,Education Centre,École Alanwar School,1644,Bank Street,+16137332222,Private,Centre d'éducation,Privée,,Privée,{4E2F6D42-0001-47BB-8BFF-F6A9B7CC3177},-75.6675145787585,45.37562728829542
5202,Private,Education Centre,Kollel of Ottawa,1762,Carling Avenue,+16137294368,Private,Centre d'éducation,Privée,,Privée,{C9C6EE27-8A2C-4CD7-A778-3BDA94EE609C},-75.75319828905961,45.37741189177392
5203,Private,Martial Arts School,Ottawa Chito-Kai Karate School Inc,1794,Courtwood Crescent,+16132336333,Private,École d'arts martiaux,Privée,,Privée,{B5890838-49D3-49D6-88AA-096716647C1B},-75.7500588397367,45.36982935052936
5204,Private,Health and Safety Tr,Canadian Group Emergency Training,119-1803,St. Joseph Boulevard,+16132376778,Private,Formation en santé et sécurité,Privée,,Privée,{9B130191-4DDA-4E86-A049-74DE3F8191C1},-75.54759831876778,45.462122749811236
5205,Private,Waldorf School,Polaris School and Centre,1805,de Gaspé,+1-613-296-7989,Private,École Waldorf,Privée,,Privée,{61D77729-7322-43EC-9760-201578B22785},-75.65308130037614,45.45551359972828
5206,Private,Beauty School,Versailles Academy Of Make-Up Arts-Esthetics-Hair,1930,Bank Street,+16135214155,Private,École de beauté,Privée,,Privée,{F0875C8E-A623-4821-B040-88157262F816},-75.66306861519476,45.36728934946316
5207,Private,Technical School,Finishing Trades Institute,199,Colonnade Road South,+16132285222,Private,École technique,Privée,,Privée,{461E1D42-880A-47A8-A67D-21074CE8A764},-75.71391771052986,45.34138284412759
5208,Private,Cooking School,C'est Bon Cooking,200,Dalhousie Street,+16137228687,Private,École de cuisine,Privée,,Privée,{1A55E6BA-007B-4338-9258-73744D57F9A5},-75.69401729071824,45.43193072671586
5209,Private,Music School,School Of Rock,2003,St. Joseph Boulevard,+16138418118,Private,École de musique,Privée,,Privée,{7CBD2195-6622-4E9F-8F00-7C6D395CCEDA},-75.53885833089085,45.46520560724802
5210,Private,After School Program,Probots Ottawa,2141,Thurston Drive,+16137696248,Private,Programme parascolaire,Privée,,Privée,{A91777D6-6A6F-409D-81A9-F5242876597E},-75.62451077443019,45.37884153916898
5211,Private,Dance School,The Loft School Of Art & Dance,215,Terence Matthews Crescent,+16132712757,Private,École de danse,Privée,,Privée,{303FF4EF-849E-43EC-A687-212AB3B02BAD},-75.87390318542818,45.285906135354374
5212,Private,Arts School,Zichan International Arts School,3010,Moodie Dr,+16132867728,Private,École des arts,Privée,,Privée,{96281604-24F5-4432-8DA0-9CB07B58EF4D},-75.79819979566284,45.25693952364983
5213,Private,Health and Safety Tr,Advanced Consulting and Training,28,Capital Drive,+16132255169,Private,Formation en santé et sécurité,Privée,,Privée,{7F6557A8-54B3-41B1-AEBB-14580A9B18B8},-75.72015798072017,45.322906858526224
5215,Private,Training Centre,Beva Learning Institute,4473,Innes Rd,+16136931250,Private,Centre de formation,Privée,,Privée,{EAA3164D-69A8-48A1-843D-F4B09E375C0D},-75.48602819074117,45.461711799257024
5216,Private,Elementary/Secondary,Canada Knowledge Academy,6479,Russell Rd,+16137105005,Private,Élémentaire/Secondaire,Privée,,Privée,{B41624DE-213F-459A-96F6-A4BE4425B2F7},-75.45697298597017,45.370059796923414
5217,Private,Education Centre,Canadian National Institute of Health,303,Dalhousie Street,+16137262644,Private,Centre d'éducation,Privée,,Privée,{5C7E13EE-E00E-4EE4-A760-83A0AE06DC1D},-75.69136430068123,45.42947029927768
5218,Private,Religion School,Chesterton Academy,415,Piccadilly Avenue North,+1-613-729-2247,Private,École de religion,Privée,,Privée,{506B71F7-7601-484A-9D17-EA75FBE948F6},-75.739393922106,45.396336844428426
5219,Private,Religion School,Our Lady of Mount Carmel School,225,Donald St,+1-819-328-7265,Private,École de religion,Privée,École Notre-Dame du Mont Carmel,Privée,{A33E15E8-E746-41A5-9C19-FBAEBB47E781},-75.65890599374639,45.428228950861886
5220,Private,Health and Safety Tr,First Aid 4U Training Ottawa East,430-700,Industrial Avenue,6133144299,Private,Formation en santé et sécurité,Privée,,Privée,{DC191AF8-3586-49E4-9B89-5EF7755DCC5D},-75.63999905494347,45.41006714883766
5221,Private,Health and Safety Tr,First Aid 4U Training Ottawa Central,311,O'Connor St,6133144299,Private,Formation en santé et sécurité,Privée,,Privée,{C96FAD6F-945A-4B84-87D4-1886602094DF},-75.69209272118893,45.41388765070712
5222,Private,Music School,Nepean School of Music,900,Greenbank Road,+16138250557,Private,École de musique,Privée,,Privée,{E7840D7B-4052-4343-AB3C-EEE8745CB0C7},-75.75664916722357,45.28527447937023
5223,Private,Tutoring Service,Kumon Math and Reading Centre of Kanata - South,430,Hazeldean Road,+16139630362,Private,Service de tutorat,Privée,,Privée,{8F937AF1-5B88-4CC4-9E84-85EE8AAF0F6D},-75.88220959155174,45.3010828169433
5224,Private,Health and Safety Tr,First Aid 4U Training Ottawa West,205-1956,Robertson Road,+16137025385,Private,Formation en santé et sécurité,Privée,,Privée,{C37622AD-03F0-40FD-9F73-551D7625AFAF},-75.8237067745375,45.32494162237841
5225,Private,Driving School,North American Transport Driving Academy,2473,Sheffield Road,+16135614675,Private,École de conduite,Privée,,Privée,{9B5035B6-3788-4D8C-8F41-22DE397AEDC3},-75.60866407240677,45.4097191863936
5227,Private,Circus School,Ottawa Circus School,16-800,Industrial Avenue,6134169569,Private,École de cirque,Privée,,Privée,{7BD85537-5F56-453B-B999-C1B186E282AB},-75.63391120909391,45.40788769359939
5228,Private,Health and Safety Tr,First Aid 4U Training Ottawa South,4-38,Auriga Drive,+16134829343,Private,Formation en santé et sécurité,Privée,,Privée,{CF9CD92D-29F0-44AC-8153-DAC8E67FE14E},-75.70549493754267,45.33111238474896
5229,Private,Tutoring Service,Oxford Learning Kanata,226-329,March Road,+16138018132,Private,Service de tutorat,Privée,,Privée,{64DE9AF9-C791-49CD-AF66-9C0AF5DB5BB3},-75.90766689179455,45.33479388732758
5230,Private,Fashion School,Richard Robinson Fashion Design Academy,419,Sussex Drive,+16132415233,Private,École de mode,Privée,,Privée,{B7F25D9A-DC47-424B-96D0-ACF745133114},-75.69612958388743,45.42911307496519
5231,Private,Dance School,Rising Stars Academy,74,Jamie Ave,+16132256820,Private,École de danse,Privée,,Privée,{B4B4FAE6-9749-4B0D-A090-D734E54D0F07},-75.71670669921266,45.33570402477792
5232,Private,Dance School,School Of Modern Dance Kanata,65,Denzil Doyle Court,+16134122063,Private,École de danse,Privée,,Privée,{4D5AA2D3-5FA2-4E63-8879-71DF1D7C0A55},-75.87135139959106,45.288683200210315
5233,Private,Tutoring Service,BEDMAS Academy,18,Bon Echo Crescent,+16135012728,Private,Service de tutorat,Privée,,Privée,{9362CDC7-48AF-4A1B-BAB3-6581981ACA46},-75.85181081613618,45.29933778745071
5234,Private,Secondary,The Element,201-425,Marché Way,613-862-8578,Private,Secondaire,Privée,L'Elément,Privée,{4A5A61A3-6C55-493D-82E6-9BC8DE0F70AA},-75.68280344316015,45.4008237344338
5235,Private,Education Centre,The Portia Learning Centre - ABA Therapy,50,Steacie Drive,+16135919966,Private,Centre d'éducation,Privée,,Privée,{374DA207-0F3D-4956-ABA8-38276A4D2148},-75.91096063485237,45.33575711514615
5236,Private,Secondary,Torah High Ottawa,261,Centrepointe Drive,+1-613-889-3283,Private,Secondaire,Privée,,Privée,{9342A5ED-CBDD-41D5-AF95-494D14434056},-75.77172940508702,45.33911185199406
5237,Private,Health and Safety Tr,Urban Combat Systems,70,Bongard Avenue,+16138804897,Private,Formation en santé et sécurité,Privée,,Privée,{0BAD6F2E-842D-4219-B636-F4A290DDC45A},-75.71433354786137,45.33130819013308
5239,Private,Music School,Barrhaven Music Acadamy,2900,Woodroffe Avenue,+1-613-459-6027,Private,École de musique,Privée,,Privée,{7FE2A3D9-00C6-4263-8B2A-7425B366608A},-75.72914745949761,45.29265972952991
5240,Private,Dance School,Canadian School of Dance,35,Larkin Drive,+1-613-825-0907,Private,École de danse,Privée,,Privée,{D2BA0AAF-08E0-458F-A45E-CFAB945EE27B},-75.75734900333893,45.285839424205854
5244,Private,Tutoring Service,Barrhaven STEM Learning Centre,1,Tartan Drive,+1-613-825-2100,Private,Service de tutorat,Privée,,Privée,{E2638715-3864-4251-B5C6-487E71FC206C},-75.75409849529741,45.26972031066086
5246,Private,Technical School,HiMark Occupational Skills Training Centre,2508,Del Zotto Avenue,+16138220188,Private,École technique,Privée,,Privée,{4D665D8A-AAEE-45AF-A9D7-62DA53213BD7},-75.62666040876911,45.31101771348707
5247,OCDSB,Elementary,J. H. Putman Public School,2051,Bel-Air Drive,+1-613-225-4646,Ottawa-Carleton District School Board,Élémentaire,OCDSB,École publique J. H. Putman,Ottawa-Carleton District School Board,{8609DF0B-AB6B-45D6-AC2F-76606DD18CE9},-75.76073218446307,45.36421379847025
5248,Private,Music School,Kanata Music Acadamy,5-701,Eagleson Road,+16135918638,Private,École de musique,Privée,,Privée,{AA2C99AA-0695-4228-953F-26374D47062B},-75.86679057563846,45.287487553590736
5249,Private,Tutoring Service,Kumon Math and Reading Centre of Ottawa - Alta Vista,1500,Bank Street,+16136274891,Private,Service de tutorat,Privée,,Privée,{3D30E4D2-2B74-4276-B723-00C0109AB6EC},-75.67036174862731,45.38073210355761
5250,Private,Tutoring Service,Kumon Math and Reading Centre of Ottawa - Centrepointe,261,Centrepointe Drive,+1-613-864-9384,Private,Service de tutorat,Privée,,Privée,{87766F66-AF23-4A98-8658-18F40A3715D0},-75.7712815374257,45.33867487259069
5251,Private,Tutoring Service,Kumon Math and Reading Centre of Ottawa - Barrhaven,896,Greenbank Road,+1-613-825-4040,Private,Service de tutorat,Privée,,Privée,{BE4A3042-8C9F-4188-9357-F73A340B0906},-75.75617442286728,45.2857123226001
5252,Private,Tutoring Service,Kumon Math and Reading Centre of Ottawa - Merivale,1508,Merivale Road,+16135196966,Private,Service de tutorat,Privée,,Privée,{B9866392-99DB-4EBD-8F30-02BF6344486B},-75.73758963070502,45.356382720170565
5253,Private,Education Centre,Centre des métiers Minto – Campus Alphonse-Desjardins de La Cité,8700,Jeanne-d'Arc Boulevard North,+16137422483,Private,Centre d'éducation,Privée,,Privée,{848FD5C5-D8C1-4ABC-9055-D3061B227A93},-75.48595844015261,45.49451634019503
5254,Private,Music School,Manotick School of Music,1136,Clapp Lane,+16136922824,Private,École de musique,Privée,,Privée,{E54D6A4F-8AEB-4677-ACBF-7F74605156E2},-75.68448476508021,45.22640498232653
5255,Private,Business School,MasterZ Studio,256,Gracewood Crescent,+16135210708,Private,École de commerce,Privée,,Privée,{F2D1D24B-9A86-4678-A0A1-15C9704DFF9A},-75.61422634272967,45.31548646987647
5256,Private,Flight School,Ottawa Flying Club,20,Lindbergh Private,+1-613-523-2142,Private,École de pilotage,Privée,,Privée,{BBB42FDB-BA06-4F02-9586-2E320D8C7C4A},-75.68718285862933,45.33494040303952
5257,Private,Arts School,Ottawa School of Art,35,George Street,+1-613-241-7471,Private,École des arts,Privée,,Privée,{A8CF1884-103F-4B26-AA96-1AC6896BBDE4},-75.69302255566141,45.426940888785985
5263,Private,Beauty School,West End Academy,150-1642,Merivale Road,+16138281818,Private,École de beauté,Privée,,Privée,{1A5A8FC4-547B-44FE-95E7-B9033528D0FC},-75.73153962279356,45.34559031752268
5265,Private,Preschool,Zida Academy,1,Henry Goulburn Way,+16138363636,Private,Préscolaire,Privée,,Privée,{6D53ADBA-814C-47F1-AAC0-215791F393E3},-75.92191192731079,45.256766918419935
5441,OCDSB,Secondary,Riverside South Secondary School,4601,Spratt Road,+16137876121,Ottawa-Carleton District School Board,Secondaire,OCDSB,École secondaire Riverside South,Ottawa-Carleton District School Board,{AE837675-1D99-46A5-BC61-A424E5DC583C},-75.68864978233546,45.27193834924714
